Date,Time,Day,Station,Min_Delay,Line
2023-10-26T00:00:00Z,14:35:00,Thursday,CASTLE FRANK STATION,8,BD
2023-10-26T00:00:00Z,15:32:00,Thursday,SPADINA YUS STATION,3,YU
2023-10-26T00:00:00Z,15:38:00,Thursday,SPADINA YUS STATION,8,YU
2023-10-26T00:00:00Z,16:15:00,Thursday,FINCH STATION,3,YU
2023-10-26T00:00:00Z,17:16:00,Thursday,COLLEGE STATION,6,YU
2023-10-26T00:00:00Z,17:22:00,Thursday,LAWRENCE WEST STATION,3,YU
2023-10-26T00:00:00Z,19:37:00,Thursday,LAWRENCE WEST STATION,5,YU
2023-10-26T00:00:00Z,20:39:00,Thursday,WARDEN STATION,4,BD
2023-10-26T00:00:00Z,21:21:00,Thursday,KENNEDY BD STATION,5,BD
2023-10-26T00:00:00Z,21:36:00,Thursday,NORTH YORK CTR STATION,5,YU
2023-10-26T00:00:00Z,22:14:00,Thursday,COXWELL STATION,5,BD
2023-10-26T00:00:00Z,23:22:00,Thursday,ST GEORGE BD STATION,9,BD
2023-10-26T00:00:00Z,00:11:00,Thursday,WILSON STATION,9,YU
2023-10-26T00:00:00Z,00:18:00,Thursday,BROADVIEW STATION,10,BD
2023-10-26T00:00:00Z,00:59:00,Thursday,KIPLING STATION,5,BD
2023-10-26T00:00:00Z,01:02:00,Thursday,ST GEORGE BD STATION,6,BD
2023-10-26T00:00:00Z,01:49:00,Thursday,BATHURST STATION,9,BD
2023-10-26T00:00:00Z,11:59:00,Thursday,BAYVIEW STATION,9,SHP
2023-10-27T00:00:00Z,05:47:00,Friday,KIPLING STATION,7,YU
2023-10-27T00:00:00Z,05:48:00,Friday,DONLANDS STATION,6,BD
2023-10-27T00:00:00Z,06:06:00,Friday,YONGE BD STATION,4,BD
2023-10-27T00:00:00Z,06:55:00,Friday,QUEEN'S PARK STATION,5,YU
2023-10-27T00:00:00Z,07:20:00,Friday,QUEEN'S PARK STATION,4,YU
2023-10-27T00:00:00Z,07:26:00,Friday,QUEEN'S PARK STATION,4,YU
2023-10-27T00:00:00Z,07:32:00,Friday,DUFFERIN STATION,3,BD
2023-10-27T00:00:00Z,08:34:00,Friday,COLLEGE STATION,3,YU
2023-10-27T00:00:00Z,10:02:00,Friday,UNION STATION,4,YU
2023-10-27T00:00:00Z,13:23:00,Friday,YORK MILLS STATION,3,YU
2023-10-27T00:00:00Z,15:08:00,Friday,YONGE BD STATION,3,BD
2023-10-27T00:00:00Z,15:51:00,Friday,OSSINGTON STATION,4,BD
2023-10-27T00:00:00Z,15:58:00,Friday,YORK MILLS STATION,3,YU
2023-10-27T00:00:00Z,17:20:00,Friday,UNION STATION,10,YU
2023-10-27T00:00:00Z,17:35:00,Friday,SUMMERHILL STATION,8,YU
2023-10-27T00:00:00Z,19:07:00,Friday,YONGE BD STATION,8,BD
2023-10-27T00:00:00Z,19:38:00,Friday,BLOOR STATION,3,YU
2023-10-27T00:00:00Z,20:18:00,Friday,LAWRENCE WEST STATION,12,YU
2023-10-27T00:00:00Z,21:00:00,Friday,DOWNSVIEW PARK STATION,5,YU
2023-10-27T00:00:00Z,21:23:00,Friday,KIPLING STATION,5,BD
2023-10-27T00:00:00Z,21:33:00,Friday,YORK MILLS STATION,5,YU
2023-10-27T00:00:00Z,21:59:00,Friday,WILSON STATION,90,YU
2023-10-27T00:00:00Z,22:12:00,Friday,COLLEGE STATION,7,YU
2023-10-27T00:00:00Z,22:36:00,Friday,ST CLAIR STATION,3,YU
2023-10-27T00:00:00Z,22:39:00,Friday,KIPLING STATION,5,BD
2023-10-27T00:00:00Z,00:04:00,Friday,ST GEORGE YUS STATION,6,YU
2023-10-27T00:00:00Z,01:09:00,Friday,ST GEORGE YUS STATION,8,YU
2023-10-28T00:00:00Z,06:58:00,Saturday,DUNDAS STATION,14,YU
2023-10-28T00:00:00Z,12:06:00,Saturday,ST ANDREW STATION,3,YU
2023-10-28T00:00:00Z,14:37:00,Saturday,QUEEN STATION,8,YU
2023-10-28T00:00:00Z,15:35:00,Saturday,SPADINA BD STATION,28,BD
2023-10-28T00:00:00Z,15:52:00,Saturday,COLLEGE STATION,4,YU
2023-10-28T00:00:00Z,17:14:00,Saturday,FINCH STATION,5,YU
2023-10-28T00:00:00Z,19:06:00,Saturday,ST CLAIR STATION,5,YU
2023-10-28T00:00:00Z,21:02:00,Saturday,SHEPPARD WEST STATION,4,YU
2023-10-28T00:00:00Z,21:14:00,Saturday,ST CLAIR STATION,16,YU
2023-10-28T00:00:00Z,21:23:00,Saturday,COLLEGE STATION,6,YU
2023-10-28T00:00:00Z,23:16:00,Saturday,KIPLING STATION,6,BD
2023-10-28T00:00:00Z,23:25:00,Saturday,LANSDOWNE STATION,15,BD
2023-10-28T00:00:00Z,23:46:00,Saturday,ST GEORGE YUS STATION,6,YU
2023-10-28T00:00:00Z,01:46:00,Saturday,DUNDAS WEST STATION,4,BD
2023-10-28T00:00:00Z,20:29:00,Saturday,BESSARION STATION,3,SHP
2023-10-29T00:00:00Z,08:02:00,Sunday,ST GEORGE TO BROADVIEW,32,BD
2023-10-29T00:00:00Z,08:05:00,Sunday,KEELE STATION,5,BD
2023-10-29T00:00:00Z,08:54:00,Sunday,WILSON STATION,8,YU
2023-10-29T00:00:00Z,09:19:00,Sunday,DUFFERIN STATION,19,YU
2023-10-29T00:00:00Z,11:17:00,Sunday,ST CLAIR WEST STATION,6,YU
2023-10-29T00:00:00Z,13:13:00,Sunday,BATHURST STATION,25,BD
2023-10-29T00:00:00Z,14:01:00,Sunday,MAIN STREET STATION,7,BD
2023-10-29T00:00:00Z,17:11:00,Sunday,OSSINGTON STATION,7,BD
2023-10-29T00:00:00Z,17:56:00,Sunday,LAWRENCE WEST STATION,6,YU
2023-10-29T00:00:00Z,18:16:00,Sunday,DAVISVILLE STATION,3,YU
2023-10-29T00:00:00Z,19:42:00,Sunday,BATHURST STATION,13,BD
2023-10-29T00:00:00Z,20:08:00,Sunday,WARDEN STATION,3,BD
2023-10-29T00:00:00Z,21:24:00,Sunday,KEELE STATION,3,BD
2023-10-29T00:00:00Z,22:31:00,Sunday,YORKDALE STATION,7,YU
2023-10-29T00:00:00Z,23:09:00,Sunday,DUNDAS STATION,7,YU
2023-10-29T00:00:00Z,23:16:00,Sunday,VAUGHAN MC STATION,6,YU
2023-10-29T00:00:00Z,23:20:00,Sunday,DUNDAS STATION,7,YU
2023-10-29T00:00:00Z,23:29:00,Sunday,BATHURST STATION,9,BD
2023-10-29T00:00:00Z,23:47:00,Sunday,YONGE BD STATION,10,BD
2023-10-29T00:00:00Z,23:50:00,Sunday,SPADINA BD STATION,30,BD
2023-10-29T00:00:00Z,23:52:00,Sunday,SPADINA YUS STATION,30,YU
2023-10-30T00:00:00Z,05:30:00,Monday,KIPLING STATION,7,BD
2023-10-30T00:00:00Z,06:05:00,Monday,FINCH STATION,4,YU
2023-10-30T00:00:00Z,06:16:00,Monday,ST CLAIR WEST STATION,3,YU
2023-10-30T00:00:00Z,07:56:00,Monday,FINCH STATION,3,YU
2023-10-30T00:00:00Z,08:11:00,Monday,NORTH YORK CTR STATION,3,YU
2023-10-30T00:00:00Z,09:26:00,Monday,EGLINTON STATION,5,YU
2023-10-30T00:00:00Z,09:50:00,Monday,BATHURST STATION,5,BD
2023-10-30T00:00:00Z,12:01:00,Monday,COLLEGE STATION,27,YU
2023-10-30T00:00:00Z,12:22:00,Monday,KIPLING STATION,8,BD
2023-10-30T00:00:00Z,16:06:00,Monday,CHESTER STATION,5,BD
2023-10-30T00:00:00Z,16:30:00,Monday,CHRISTIE STATION,7,BD
2023-10-30T00:00:00Z,16:40:00,Monday,DUNDAS STATION,13,YU
2023-10-30T00:00:00Z,17:04:00,Monday,KIPLING STATION,3,BD
2023-10-30T00:00:00Z,17:57:00,Monday,DUFFERIN STATION,3,BD
2023-10-30T00:00:00Z,18:25:00,Monday,HIGHWAY 407 STATION,8,YU
2023-10-30T00:00:00Z,18:37:00,Monday,PIONEER VILLAGE STATIO,3,YU
2023-10-30T00:00:00Z,19:08:00,Monday,EGLINTON STATION,3,YU
2023-10-30T00:00:00Z,19:18:00,Monday,NORTH YORK CTR STATION,3,YU
2023-10-30T00:00:00Z,19:54:00,Monday,COLLEGE STATION,4,YU
2023-10-30T00:00:00Z,20:53:00,Monday,CHRISTIE STATION,16,BD
2023-10-30T00:00:00Z,21:54:00,Monday,VAUGHAN MC STATION,5,YU
2023-10-30T00:00:00Z,21:57:00,Monday,WARDEN STATION,3,BD
2023-10-30T00:00:00Z,23:25:00,Monday,KENNEDY BD STATION,5,BD
2023-10-31T00:00:00Z,05:57:00,Tuesday,KIPLING STATION,7,BD
2023-10-31T00:00:00Z,06:10:00,Tuesday,ROSEDALE STATION,4,YU
2023-10-31T00:00:00Z,07:15:00,Tuesday,NORTH YORK CTR STATION,5,YU
2023-10-31T00:00:00Z,09:14:00,Tuesday,PAPE STATION,5,BD
2023-10-31T00:00:00Z,09:35:00,Tuesday,KENNEDY BD STATION,4,BD
2023-10-31T00:00:00Z,11:55:00,Tuesday,YONGE BD STATION,4,BD
2023-10-31T00:00:00Z,12:34:00,Tuesday,PAPE STATION,3,BD
2023-10-31T00:00:00Z,14:46:00,Tuesday,WARDEN STATION,6,BD
2023-10-31T00:00:00Z,15:50:00,Tuesday,SUMMERHILL STATION,6,YU
2023-10-31T00:00:00Z,17:18:00,Tuesday,ST ANDREW STATION,3,YU
2023-10-31T00:00:00Z,17:41:00,Tuesday,DOWNSVIEW PARK STATION,4,YU
2023-10-31T00:00:00Z,17:59:00,Tuesday,VAUGHAN MC STATION,3,YU
2023-10-31T00:00:00Z,18:24:00,Tuesday,BLOOR STATION,8,YU
2023-10-31T00:00:00Z,20:12:00,Tuesday,EGLINTON STATION,4,YU
2023-10-31T00:00:00Z,20:23:00,Tuesday,COLLEGE STATION,5,YU
2023-10-31T00:00:00Z,21:29:00,Tuesday,COLLEGE STATION,8,YU
2023-10-31T00:00:00Z,21:49:00,Tuesday,DONLANDS STATION,20,YU
2023-10-31T00:00:00Z,21:50:00,Tuesday,EGLINTON STATION,4,YU
2023-10-31T00:00:00Z,22:24:00,Tuesday,SHEPPARD WEST STATION,8,YU
2023-10-31T00:00:00Z,23:16:00,Tuesday,ST GEORGE BD STATION,5,BD
2023-10-31T00:00:00Z,23:36:00,Tuesday,EGLINTON STATION,5,YU
2023-10-31T00:00:00Z,00:14:00,Tuesday,CHESTER STATION,6,BD
2023-10-31T00:00:00Z,00:27:00,Tuesday,FINCH STATION,10,YU
2023-11-01T00:00:00Z,06:19:00,Wednesday,FINCH WEST STATION,4,YU
2023-11-01T00:00:00Z,07:02:00,Wednesday,ST CLAIR STATION,3,YU
2023-11-01T00:00:00Z,07:19:00,Wednesday,YORK MILLS STATION,24,YU
2023-11-01T00:00:00Z,07:57:00,Wednesday,WILSON STATION,4,YU
2023-11-01T00:00:00Z,08:45:00,Wednesday,WELLESLEY STATION,10,YU
2023-11-01T00:00:00Z,09:09:00,Wednesday,DUNDAS STATION,6,YU
2023-11-01T00:00:00Z,15:34:00,Wednesday,ST GEORGE YUS STATION,7,YU
2023-11-01T00:00:00Z,15:49:00,Wednesday,OLD MILL STATION,3,BD
2023-11-01T00:00:00Z,15:55:00,Wednesday,DUPONT STATION,12,YU
2023-11-01T00:00:00Z,17:44:00,Wednesday,JANE STATION,3,BD
2023-11-01T00:00:00Z,17:49:00,Wednesday,SHEPPARD STATION,4,YU
2023-11-01T00:00:00Z,19:08:00,Wednesday,SHERBOURNE STATION,10,BD
2023-11-01T00:00:00Z,19:41:00,Wednesday,KENNEDY BD STATION,4,BD
2023-11-01T00:00:00Z,20:25:00,Wednesday,FINCH STATION,5,YU
2023-11-01T00:00:00Z,20:39:00,Wednesday,VAUGHAN MC STATION,4,YU
2023-11-01T00:00:00Z,23:04:00,Wednesday,UNION STATION,24,YU
2023-11-01T00:00:00Z,23:29:00,Wednesday,ST GEORGE YUS STATION,20,YU
2023-11-01T00:00:00Z,23:32:00,Wednesday,ST GEORGE BD STATION,18,BD
2023-11-01T00:00:00Z,00:23:00,Wednesday,EGLINTON STATION,6,YU
2023-11-01T00:00:00Z,00:31:00,Wednesday,SHEPPARD STATION,9,YU
2023-11-01T00:00:00Z,16:08:00,Wednesday,LESLIE STATION,11,SHP
2023-11-01T00:00:00Z,17:33:00,Wednesday,DON MILLS STATION,6,SHP
2023-11-01T00:00:00Z,21:49:00,Wednesday,SHEPPARD STATION,3,SHP
2023-11-02T00:00:00Z,05:38:00,Thursday,EGLINTON STATION,6,YU
2023-11-02T00:00:00Z,08:30:00,Thursday,KEELE STATION,4,BD
2023-11-02T00:00:00Z,08:45:00,Thursday,NORTH YORK CTR STATION,4,YU
2023-11-02T00:00:00Z,08:55:00,Thursday,DUNDAS STATION,10,YU
2023-11-02T00:00:00Z,08:58:00,Thursday,EGLINTON STATION,5,YU
2023-11-02T00:00:00Z,09:08:00,Thursday,CHESTER STATION,8,BD
2023-11-02T00:00:00Z,10:10:00,Thursday,ST CLAIR WEST STATION,4,YU
2023-11-02T00:00:00Z,10:43:00,Thursday,KIPLING STATION,4,BD
2023-11-02T00:00:00Z,11:14:00,Thursday,KIPLING STATION,4,BD
2023-11-02T00:00:00Z,15:53:00,Thursday,HIGH PARK STATION,9,BD
2023-11-02T00:00:00Z,16:00:00,Thursday,SPADINA BD STATION,7,BD
2023-11-02T00:00:00Z,16:16:00,Thursday,WOODBINE STATION,16,BD
2023-11-02T00:00:00Z,16:57:00,Thursday,EGLINTON STATION,4,YU
2023-11-02T00:00:00Z,17:30:00,Thursday,DUNDAS WEST STATION,3,BD
2023-11-02T00:00:00Z,17:59:00,Thursday,KEELE STATION,14,BD
2023-11-02T00:00:00Z,18:22:00,Thursday,HIGH PARK STATION,5,BD
2023-11-02T00:00:00Z,19:10:00,Thursday,VICTORIA PARK STATION,8,BD
2023-11-02T00:00:00Z,19:17:00,Thursday,EGLINTON STATION,4,YU
2023-11-02T00:00:00Z,19:48:00,Thursday,ROYAL YORK STATION,6,BD
2023-11-02T00:00:00Z,20:09:00,Thursday,RUNNYMEDE STATION,7,BD
2023-11-02T00:00:00Z,20:30:00,Thursday,CHESTER STATION,6,BD
2023-11-02T00:00:00Z,21:03:00,Thursday,KIPLING STATION,5,BD
2023-11-02T00:00:00Z,21:07:00,Thursday,JANE STATION,5,BD
2023-11-02T00:00:00Z,22:04:00,Thursday,YORK UNIVERSITY STATIO,30,YU
2023-11-02T00:00:00Z,23:37:00,Thursday,VAUGHAN MC STATION,3,YU
2023-11-02T00:00:00Z,01:22:00,Thursday,ST GEORGE BD STATION,8,BD
2023-11-02T00:00:00Z,08:22:00,Thursday,LESLIE STATION,8,SHP
2023-11-03T00:00:00Z,05:47:00,Friday,KIPLING STATION,7,BD
2023-11-03T00:00:00Z,05:55:00,Friday,CHRISTIE STATION,5,BD
2023-11-03T00:00:00Z,08:38:00,Friday,ROSEDALE STATION,3,YU
2023-11-03T00:00:00Z,08:58:00,Friday,OLD MILL STATION,4,BD
2023-11-03T00:00:00Z,09:46:00,Friday,UNION STATION,6,YU
2023-11-03T00:00:00Z,11:35:00,Friday,ST CLAIR WEST STATION,13,YU
2023-11-03T00:00:00Z,11:40:00,Friday,VICTORIA PARK STATION,6,BD
2023-11-03T00:00:00Z,11:49:00,Friday,CASTLE FRANK STATION,6,BD
2023-11-03T00:00:00Z,13:02:00,Friday,OSGOODE STATION,12,YU
2023-11-03T00:00:00Z,16:38:00,Friday,BATHURST STATION,4,BD
2023-11-03T00:00:00Z,16:56:00,Friday,KIPLING STATION,3,BD
2023-11-03T00:00:00Z,16:57:00,Friday,RUNNYMEDE STATION,7,BD
2023-11-03T00:00:00Z,18:40:00,Friday,LAWRENCE WEST STATION,10,YU
2023-11-03T00:00:00Z,18:53:00,Friday,HIGHWAY 407 STATION,6,YU
2023-11-03T00:00:00Z,19:01:00,Friday,PIONEER VILLAGE STATIO,9,YU
2023-11-03T00:00:00Z,19:26:00,Friday,SHEPPARD STATION,8,YU
2023-11-03T00:00:00Z,21:17:00,Friday,YORK MILLS STATION,4,YU
2023-11-03T00:00:00Z,21:18:00,Friday,EGLINTON STATION,5,YU
2023-11-03T00:00:00Z,22:12:00,Friday,UNION STATION,4,YU
2023-11-03T00:00:00Z,22:55:00,Friday,BATHURST STATION,4,BD
2023-11-03T00:00:00Z,00:34:00,Friday,WARDEN STATION,4,BD
2023-11-03T00:00:00Z,01:15:00,Friday,KING STATION,5,YU
2023-11-03T00:00:00Z,01:36:00,Friday,DOWNSVIEW PARK STATION,6,YU
2023-11-04T00:00:00Z,06:18:00,Saturday,COXWELL STATION,5,BD
2023-11-04T00:00:00Z,06:33:00,Saturday,ST PATRICK STATION,3,YU
2023-11-04T00:00:00Z,11:13:00,Saturday,BROADVIEW STATION,12,BD
2023-11-04T00:00:00Z,12:03:00,Saturday,ST PATRICK STATION,5,YU
2023-11-04T00:00:00Z,14:32:00,Saturday,CASTLE FRANK STATION,5,BD
2023-11-04T00:00:00Z,14:36:00,Saturday,KIPLING STATION,4,BD
2023-11-04T00:00:00Z,15:01:00,Saturday,ST. CLAIR STATION,10,YU
2023-11-04T00:00:00Z,15:02:00,Saturday,BAY STATION,8,BD
2023-11-04T00:00:00Z,15:29:00,Saturday,HIGH PARK STATION,4,BD
2023-11-04T00:00:00Z,15:42:00,Saturday,WOODBINE STATION,7,BD
2023-11-04T00:00:00Z,16:18:00,Saturday,WOODBINE STATION,7,BD
2023-11-04T00:00:00Z,17:21:00,Saturday,YORKDALE STATION,10,YU
2023-11-04T00:00:00Z,19:59:00,Saturday,KENNEDY BD STATION,4,BD
2023-11-04T00:00:00Z,20:28:00,Saturday,ROSEDALE STATION,5,YU
2023-11-05T00:00:00Z,07:54:00,Sunday,VAUGHAN MC STATION,7,YU
2023-11-05T00:00:00Z,08:34:00,Sunday,DONLANDS STATION,4,BD
2023-11-05T00:00:00Z,09:43:00,Sunday,QUEEN'S PARK STATION,36,YU
2023-11-05T00:00:00Z,11:12:00,Sunday,SUMMERHILL STATION,4,YU
2023-11-05T00:00:00Z,12:37:00,Sunday,BATHURST STATION,4,BD
2023-11-05T00:00:00Z,15:26:00,Sunday,WILSON STATION,11,YU
2023-11-05T00:00:00Z,16:53:00,Sunday,SPADINA YUS STATION,4,YU
2023-11-05T00:00:00Z,18:27:00,Sunday,JANE STATION,10,BD
2023-11-05T00:00:00Z,19:00:00,Sunday,VAUGHAN MC STATION,6,YU
2023-11-05T00:00:00Z,19:02:00,Sunday,BLOOR STATION,6,YU
2023-11-05T00:00:00Z,19:22:00,Sunday,EGLINTON WEST STATION,49,YU
2023-11-05T00:00:00Z,20:58:00,Sunday,KIPLING STATION,5,BD
2023-11-05T00:00:00Z,21:40:00,Sunday,UNION STATION,5,YU
2023-11-05T00:00:00Z,23:23:00,Sunday,KING STATION,10,YU
2023-11-05T00:00:00Z,00:30:00,Sunday,SHERBOURNE STATION,16,BD
2023-11-06T00:00:00Z,06:03:00,Monday,EGLINTON STATION,4,YU
2023-11-06T00:00:00Z,06:13:00,Monday,WOODBINE STATION,3,BD
2023-11-06T00:00:00Z,08:11:00,Monday,LAWRENCE STATION,3,YU
2023-11-06T00:00:00Z,08:31:00,Monday,ST GEORGE YUS STATION,17,YU
2023-11-06T00:00:00Z,10:07:00,Monday,HIGHWAY 407 STATION,3,YU
2023-11-06T00:00:00Z,10:48:00,Monday,VICTORIA PARK STATION,3,BD
2023-11-06T00:00:00Z,10:50:00,Monday,VICTORIA PARK STATION,8,BD
2023-11-06T00:00:00Z,12:04:00,Monday,ST CLAIR WEST STATION,5,YU
2023-11-06T00:00:00Z,12:10:00,Monday,EGLINTON WEST STATION,5,YU
2023-11-06T00:00:00Z,13:41:00,Monday,MAIN STREET STATION,4,BD
2023-11-06T00:00:00Z,14:11:00,Monday,ST GEORGE YUS STATION,6,YU
2023-11-06T00:00:00Z,15:04:00,Monday,DUPONT STATION,12,YU
2023-11-06T00:00:00Z,15:10:00,Monday,ROSEDALE STATION,16,YU
2023-11-06T00:00:00Z,15:12:00,Monday,KIPLING STATION,3,BD
2023-11-06T00:00:00Z,15:16:00,Monday,PAPE STATION,4,BD
2023-11-06T00:00:00Z,15:29:00,Monday,ST CLAIR STATION,3,YU
2023-11-06T00:00:00Z,15:32:00,Monday,KENNEDY BD STATION,8,BD
2023-11-06T00:00:00Z,15:34:00,Monday,UNION STATION,16,YU
2023-11-06T00:00:00Z,15:59:00,Monday,EGLINTON STATION,3,YU
2023-11-06T00:00:00Z,16:18:00,Monday,OSGOODE STATION,4,YU
2023-11-06T00:00:00Z,17:15:00,Monday,GREENWOOD STATION,3,BD
2023-11-06T00:00:00Z,18:14:00,Monday,COLLEGE STATION,5,YU
2023-11-06T00:00:00Z,19:34:00,Monday,SPADINA BD STATION,4,BD
2023-11-06T00:00:00Z,20:58:00,Monday,WARDEN STATION,6,BD
2023-11-06T00:00:00Z,22:04:00,Monday,MAIN STREET STATION,4,BD
2023-11-06T00:00:00Z,22:31:00,Monday,VAUGHAN MC STATION,14,YU
2023-11-06T00:00:00Z,00:08:00,Monday,WARDEN STATION,12,BD
2023-11-06T00:00:00Z,19:21:00,Monday,DON MILLS STATION,6,SHP
2023-11-07T00:00:00Z,05:40:00,Tuesday,KIPLING STATION,4,BD
2023-11-07T00:00:00Z,06:07:00,Tuesday,YONGE STATION,12,BD
2023-11-07T00:00:00Z,06:21:00,Tuesday,HIGHWAY 407 STATION,3,YU
2023-11-07T00:00:00Z,06:37:00,Tuesday,FINCH STATION,3,BD
2023-11-07T00:00:00Z,06:47:00,Tuesday,JANE STATION,3,BD
2023-11-07T00:00:00Z,07:15:00,Tuesday,EGLINTON STATION,3,YU
2023-11-07T00:00:00Z,07:32:00,Tuesday,CHRISTIE STATION,3,BD
2023-11-07T00:00:00Z,08:56:00,Tuesday,GLENCAIRN STATION,4,YU
2023-11-07T00:00:00Z,10:02:00,Tuesday,COLLEGE STATION,3,YU
2023-11-07T00:00:00Z,12:15:00,Tuesday,WILSON STATION,4,YU
2023-11-07T00:00:00Z,12:24:00,Tuesday,YORK MILLS STATION,22,YU
2023-11-07T00:00:00Z,15:22:00,Tuesday,GLENCAIRN STATION,5,YU
2023-11-07T00:00:00Z,15:33:00,Tuesday,GLENCAIRN STATION,4,YU
2023-11-07T00:00:00Z,15:43:00,Tuesday,ST CLAIR WEST STATION,5,YU
2023-11-07T00:00:00Z,15:57:00,Tuesday,WOODBINE STATION,3,BD
2023-11-07T00:00:00Z,16:30:00,Tuesday,ST CLAIR STATION,6,YU
2023-11-07T00:00:00Z,16:58:00,Tuesday,WILSON STATION,5,YU
2023-11-07T00:00:00Z,17:05:00,Tuesday,BATHURST STATION,3,BD
2023-11-07T00:00:00Z,17:10:00,Tuesday,VAUGHAN MC STATION,3,YU
2023-11-07T00:00:00Z,17:17:00,Tuesday,ST GEORGE YUS STATION,3,YU
2023-11-07T00:00:00Z,21:39:00,Tuesday,KIPLING STATION,3,BD
2023-11-07T00:00:00Z,21:44:00,Tuesday,YORK MILLS STATION,7,YU
2023-11-07T00:00:00Z,22:23:00,Tuesday,KENNEDY BD STATION,5,BD
2023-11-07T00:00:00Z,22:37:00,Tuesday,ST CLAIR STATION,5,YU
2023-11-07T00:00:00Z,23:19:00,Tuesday,ISLINGTON STATION,10,BD
2023-11-07T00:00:00Z,00:25:00,Tuesday,PAPE STATION,12,BD
2023-11-07T00:00:00Z,01:01:00,Tuesday,ST CLAIR STATION,3,YU
2023-11-07T00:00:00Z,01:33:00,Tuesday,DAVISVILLE STATION,5,YU
2023-11-07T00:00:00Z,09:39:00,Tuesday,BAYVIEW STATION,3,SHP
2023-11-08T00:00:00Z,05:15:00,Wednesday,KIPLING STATION,8,BD
2023-11-08T00:00:00Z,05:38:00,Wednesday,LAWRENCE STATION,11,YU
2023-11-08T00:00:00Z,05:51:00,Wednesday,JANE STATION,21,BD
2023-11-08T00:00:00Z,08:10:00,Wednesday,KING STATION,3,YU
2023-11-08T00:00:00Z,08:10:00,Wednesday,SHERBOURNE STATION,3,BD
2023-11-08T00:00:00Z,08:22:00,Wednesday,CASTLE FRANK STATION,3,BD
2023-11-08T00:00:00Z,08:27:00,Wednesday,SHEPPARD STATION,5,YU
2023-11-08T00:00:00Z,09:11:00,Wednesday,WILSON STATION,5,YU
2023-11-08T00:00:00Z,09:58:00,Wednesday,DUNDAS STATION,5,YU
2023-11-08T00:00:00Z,10:38:00,Wednesday,BLOOR STATION,6,YU
2023-11-08T00:00:00Z,10:51:00,Wednesday,CHESTER STATION,7,BD
2023-11-08T00:00:00Z,13:51:00,Wednesday,EGLINTON WEST STATION,5,YU
2023-11-08T00:00:00Z,13:56:00,Wednesday,DONLANDS STATION,14,BD
2023-11-08T00:00:00Z,14:15:00,Wednesday,KIPLING STATION,4,BD
2023-11-08T00:00:00Z,14:34:00,Wednesday,SPADINA YUS STATION,8,YU
2023-11-08T00:00:00Z,14:50:00,Wednesday,COLLEGE STATION,7,YU
2023-11-08T00:00:00Z,15:56:00,Wednesday,ST CLAIR STATION,5,YU
2023-11-08T00:00:00Z,16:14:00,Wednesday,EGLINTON STATION,4,YU
2023-11-08T00:00:00Z,16:45:00,Wednesday,KIPLING STATION,3,BD
2023-11-08T00:00:00Z,16:48:00,Wednesday,WILSON STATION,3,YU
2023-11-08T00:00:00Z,17:04:00,Wednesday,WILSON STATION,6,YU
2023-11-08T00:00:00Z,17:14:00,Wednesday,ST CLAIR STATION,6,YU
2023-11-08T00:00:00Z,17:19:00,Wednesday,SUMMERHILL STATION,13,YU
2023-11-08T00:00:00Z,17:43:00,Wednesday,VAUGHAN MC STATION,4,YU
2023-11-08T00:00:00Z,20:31:00,Wednesday,SUMMERHILL STATION,4,YU
2023-11-08T00:00:00Z,20:52:00,Wednesday,WELLESLEY STATION,3,YU
2023-11-08T00:00:00Z,21:07:00,Wednesday,DUNDAS STATION,3,YU
2023-11-08T00:00:00Z,22:39:00,Wednesday,KIPLING STATION,5,BD
2023-11-09T00:00:00Z,05:50:00,Thursday,FINCH STATION,4,YU
2023-11-09T00:00:00Z,05:56:00,Thursday,VAUGHAN MC STATION,3,YU
2023-11-09T00:00:00Z,08:40:00,Thursday,YORK MILLS STATION,6,YU
2023-11-09T00:00:00Z,10:36:00,Thursday,PAPE STATION,4,BD
2023-11-09T00:00:00Z,11:34:00,Thursday,QUEEN STATION,5,YU
2023-11-09T00:00:00Z,11:54:00,Thursday,DUNDAS STATION,4,YU
2023-11-09T00:00:00Z,13:49:00,Thursday,PAPE STATION,3,BD
2023-11-09T00:00:00Z,14:27:00,Thursday,OLD MILL STATION,4,BD
2023-11-09T00:00:00Z,14:48:00,Thursday,UNION STATION,4,YU
2023-11-09T00:00:00Z,15:08:00,Thursday,LAWRENCE STATION,8,YU
2023-11-09T00:00:00Z,16:31:00,Thursday,LAWRENCE WEST STATION,14,YU
2023-11-09T00:00:00Z,17:01:00,Thursday,OLD MILL STATION,6,BD
2023-11-09T00:00:00Z,17:12:00,Thursday,PAPE STATION,4,BD
2023-11-09T00:00:00Z,22:33:00,Thursday,YORK MILLS STATION,6,YU
2023-11-09T00:00:00Z,23:06:00,Thursday,ST GEORGE YUS STATION,15,YU
2023-11-09T00:00:00Z,23:13:00,Thursday,HIGHWAY 407 STATION,15,YU
2023-11-09T00:00:00Z,00:03:00,Thursday,EGLINTON WEST STATION,5,YU
2023-11-09T00:00:00Z,01:33:00,Thursday,WILSON STATION,13,YU
2023-11-09T00:00:00Z,01:58:00,Thursday,YONGE BD STATION,5,BD
2023-11-09T00:00:00Z,10:46:00,Thursday,DON MILLS STATION,31,SHP
